node_id,type,layer,cabinet,slot,order,display_name,remarks
port:IFACE_88/INTERFACE_BOARD/P88,port,interface,CAB-INTERFACE,SLOT-INTERFACE,88,P88,generated sample port
device:CTRL_139,device,control,CAB-CONTROL,SLOT-CONTROL,139,CTRL_139,generated sample device
board:CTRL_139/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,139,CONTROL_BOARD,generated sample board
port:CTRL_139/CONTROL_BOARD/P139,port,control,CAB-CONTROL,SLOT-CONTROL,139,P139,generated sample port
device:SW_146,device,switch,CAB-SWITCH,SLOT-SWITCH,146,SW_146,generated sample device
board:SW_146/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,146,SWITCH_CARD,generated sample board
port:SW_146/SWITCH_CARD/P146,port,switch,CAB-SWITCH,SLOT-SWITCH,146,P146,generated sample port
device:IPC_153,device,ipc,CAB-IPC,SLOT-IPC,153,IPC_153,generated sample device
board:IPC_153/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,153,IPC_IO,generated sample board
port:IPC_153/IPC_IO/P153,port,ipc,CAB-IPC,SLOT-IPC,153,P153,generated sample port
device:IPC_91,device,ipc,CAB-IPC,SLOT-IPC,91,IPC_91,generated sample device
board:IPC_91/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,91,IPC_IO,generated sample board
port:IPC_91/IPC_IO/P91,port,ipc,CAB-IPC,SLOT-IPC,91,P91,generated sample port
device:PART_92,device,part,CAB-PART,SLOT-PART,92,PART_92,generated sample device
board:PART_92/PART_BOARD,board,part,CAB-PART,SLOT-PART,92,PART_BOARD,generated sample board
port:PART_92/PART_BOARD/P92,port,part,CAB-PART,SLOT-PART,92,P92,generated sample port
device:CTRL_95,device,control,CAB-CONTROL,SLOT-CONTROL,95,CTRL_95,generated sample device
board:CTRL_95/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,95,CONTROL_BOARD,generated sample board
port:CTRL_95/CONTROL_BOARD/P95,port,control,CAB-CONTROL,SLOT-CONTROL,95,P95,generated sample port
device:PART_98,device,part,CAB-PART,SLOT-PART,98,PART_98,generated sample device
board:PART_98/PART_BOARD,board,part,CAB-PART,SLOT-PART,98,PART_BOARD,generated sample board
port:PART_98/PART_BOARD/P98,port,part,CAB-PART,SLOT-PART,98,P98,generated sample port
device:BRK_99,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,99,BRK_99,generated sample device
board:BRK_99/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,99,BREAKOUT_BOARD,generated sample board
port:BRK_99/BREAKOUT_BOARD/P99,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,99,P99,generated sample port
device:SW_102,device,switch,CAB-SWITCH,SLOT-SWITCH,102,SW_102,generated sample device
board:SW_102/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,102,SWITCH_CARD,generated sample board
port:SW_102/SWITCH_CARD/P102,port,switch,CAB-SWITCH,SLOT-SWITCH,102,P102,generated sample port
device:BRK_105,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,105,BRK_105,generated sample device
board:BRK_105/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,105,BREAKOUT_BOARD,generated sample board
port:BRK_105/BREAKOUT_BOARD/P105,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,105,P105,generated sample port
device:IFACE_106,device,interface,CAB-INTERFACE,SLOT-INTERFACE,106,IFACE_106,generated sample device
board:IFACE_106/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,106,INTERFACE_BOARD,generated sample board
port:IFACE_106/INTERFACE_BOARD/P106,port,interface,CAB-INTERFACE,SLOT-INTERFACE,106,P106,generated sample port
device:IPC_109,device,ipc,CAB-IPC,SLOT-IPC,109,IPC_109,generated sample device
board:IPC_109/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,109,IPC_IO,generated sample board
port:IPC_109/IPC_IO/P109,port,ipc,CAB-IPC,SLOT-IPC,109,P109,generated sample port
device:IFACE_112,device,interface,CAB-INTERFACE,SLOT-INTERFACE,112,IFACE_112,generated sample device
board:IFACE_112/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,112,INTERFACE_BOARD,generated sample board
port:IFACE_112/INTERFACE_BOARD/P112,port,interface,CAB-INTERFACE,SLOT-INTERFACE,112,P112,generated sample port
device:CTRL_113,device,control,CAB-CONTROL,SLOT-CONTROL,113,CTRL_113,generated sample device
board:CTRL_113/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,113,CONTROL_BOARD,generated sample board
port:CTRL_113/CONTROL_BOARD/P113,port,control,CAB-CONTROL,SLOT-CONTROL,113,P113,generated sample port
device:PART_116,device,part,CAB-PART,SLOT-PART,116,PART_116,generated sample device
board:PART_116/PART_BOARD,board,part,CAB-PART,SLOT-PART,116,PART_BOARD,generated sample board
port:PART_116/PART_BOARD/P116,port,part,CAB-PART,SLOT-PART,116,P116,generated sample port
device:CTRL_119,device,control,CAB-CONTROL,SLOT-CONTROL,119,CTRL_119,generated sample device
board:CTRL_119/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,119,CONTROL_BOARD,generated sample board
port:CTRL_119/CONTROL_BOARD/P119,port,control,CAB-CONTROL,SLOT-CONTROL,119,P119,generated sample port
device:SW_120,device,switch,CAB-SWITCH,SLOT-SWITCH,120,SW_120,generated sample device
board:SW_120/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,120,SWITCH_CARD,generated sample board
port:SW_120/SWITCH_CARD/P120,port,switch,CAB-SWITCH,SLOT-SWITCH,120,P120,generated sample port
device:BRK_123,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,123,BRK_123,generated sample device
board:BRK_123/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,123,BREAKOUT_BOARD,generated sample board
port:BRK_123/BREAKOUT_BOARD/P123,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,123,P123,generated sample port
device:SW_126,device,switch,CAB-SWITCH,SLOT-SWITCH,126,SW_126,generated sample device
board:SW_126/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,126,SWITCH_CARD,generated sample board
port:SW_126/SWITCH_CARD/P126,port,switch,CAB-SWITCH,SLOT-SWITCH,126,P126,generated sample port
device:IPC_127,device,ipc,CAB-IPC,SLOT-IPC,127,IPC_127,generated sample device
board:IPC_127/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,127,IPC_IO,generated sample board
port:IPC_127/IPC_IO/P127,port,ipc,CAB-IPC,SLOT-IPC,127,P127,generated sample port
device:IFACE_130,device,interface,CAB-INTERFACE,SLOT-INTERFACE,130,IFACE_130,generated sample device
board:IFACE_130/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,130,INTERFACE_BOARD,generated sample board
port:IFACE_130/INTERFACE_BOARD/P130,port,interface,CAB-INTERFACE,SLOT-INTERFACE,130,P130,generated sample port
device:IPC_133,device,ipc,CAB-IPC,SLOT-IPC,133,IPC_133,generated sample device
board:IPC_133/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,133,IPC_IO,generated sample board
port:IPC_133/IPC_IO/P133,port,ipc,CAB-IPC,SLOT-IPC,133,P133,generated sample port
device:PART_134,device,part,CAB-PART,SLOT-PART,134,PART_134,generated sample device
board:PART_134/PART_BOARD,board,part,CAB-PART,SLOT-PART,134,PART_BOARD,generated sample board
port:PART_134/PART_BOARD/P134,port,part,CAB-PART,SLOT-PART,134,P134,generated sample port
device:BRK_141,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,141,BRK_141,generated sample device
board:BRK_141/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,141,BREAKOUT_BOARD,generated sample board
port:BRK_141/BREAKOUT_BOARD/P141,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,141,P141,generated sample port
device:IFACE_148,device,interface,CAB-INTERFACE,SLOT-INTERFACE,148,IFACE_148,generated sample device
board:IFACE_148/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,148,INTERFACE_BOARD,generated sample board
port:IFACE_148/INTERFACE_BOARD/P148,port,interface,CAB-INTERFACE,SLOT-INTERFACE,148,P148,generated sample port
device:CTRL_155,device,control,CAB-CONTROL,SLOT-CONTROL,155,CTRL_155,generated sample device
board:CTRL_155/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,155,CONTROL_BOARD,generated sample board
port:CTRL_155/CONTROL_BOARD/P155,port,control,CAB-CONTROL,SLOT-CONTROL,155,P155,generated sample port
device:CTRL_137,device,control,CAB-CONTROL,SLOT-CONTROL,137,CTRL_137,generated sample device
board:CTRL_137/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,137,CONTROL_BOARD,generated sample board
port:CTRL_137/CONTROL_BOARD/P137,port,control,CAB-CONTROL,SLOT-CONTROL,137,P137,generated sample port
device:SW_2,device,switch,CAB-SWITCH,SLOT-SWITCH,2,SW_2,generated sample device
board:SW_2/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,2,SWITCH_CARD,generated sample board
port:SW_2/SWITCH_CARD/P2,port,switch,CAB-SWITCH,SLOT-SWITCH,2,P2,generated sample port
device:IPC_9,device,ipc,CAB-IPC,SLOT-IPC,9,IPC_9,generated sample device
board:IPC_9/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,9,IPC_IO,generated sample board
port:IPC_9/IPC_IO/P9,port,ipc,CAB-IPC,SLOT-IPC,9,P9,generated sample port
device:PART_16,device,part,CAB-PART,SLOT-PART,16,PART_16,generated sample device
board:PART_16/PART_BOARD,board,part,CAB-PART,SLOT-PART,16,PART_BOARD,generated sample board
port:PART_16/PART_BOARD/P16,port,part,CAB-PART,SLOT-PART,16,P16,generated sample port
device:PART_140,device,part,CAB-PART,SLOT-PART,140,PART_140,generated sample device
board:PART_140/PART_BOARD,board,part,CAB-PART,SLOT-PART,140,PART_BOARD,generated sample board
port:PART_140/PART_BOARD/P140,port,part,CAB-PART,SLOT-PART,140,P140,generated sample port
device:BRK_23,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,23,BRK_23,generated sample device
board:BRK_23/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,23,BREAKOUT_BOARD,generated sample board
port:BRK_23/BREAKOUT_BOARD/P23,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,23,P23,generated sample port
device:IFACE_30,device,interface,CAB-INTERFACE,SLOT-INTERFACE,30,IFACE_30,generated sample device
board:IFACE_30/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,30,INTERFACE_BOARD,generated sample board
port:IFACE_30/INTERFACE_BOARD/P30,port,interface,CAB-INTERFACE,SLOT-INTERFACE,30,P30,generated sample port
device:CTRL_37,device,control,CAB-CONTROL,SLOT-CONTROL,37,CTRL_37,generated sample device
board:CTRL_37/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,37,CONTROL_BOARD,generated sample board
port:CTRL_37/CONTROL_BOARD/P37,port,control,CAB-CONTROL,SLOT-CONTROL,37,P37,generated sample port
device:SW_44,device,switch,CAB-SWITCH,SLOT-SWITCH,44,SW_44,generated sample device
board:SW_44/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,44,SWITCH_CARD,generated sample board
port:SW_44/SWITCH_CARD/P44,port,switch,CAB-SWITCH,SLOT-SWITCH,44,P44,generated sample port
device:SW_144,device,switch,CAB-SWITCH,SLOT-SWITCH,144,SW_144,generated sample device
board:SW_144/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,144,SWITCH_CARD,generated sample board
port:SW_144/SWITCH_CARD/P144,port,switch,CAB-SWITCH,SLOT-SWITCH,144,P144,generated sample port
device:IPC_51,device,ipc,CAB-IPC,SLOT-IPC,51,IPC_51,generated sample device
board:IPC_51/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,51,IPC_IO,generated sample board
port:IPC_51/IPC_IO/P51,port,ipc,CAB-IPC,SLOT-IPC,51,P51,generated sample port
device:PART_58,device,part,CAB-PART,SLOT-PART,58,PART_58,generated sample device
board:PART_58/PART_BOARD,board,part,CAB-PART,SLOT-PART,58,PART_BOARD,generated sample board
port:PART_58/PART_BOARD/P58,port,part,CAB-PART,SLOT-PART,58,P58,generated sample port
device:BRK_65,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,65,BRK_65,generated sample device
board:BRK_65/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,65,BREAKOUT_BOARD,generated sample board
port:BRK_65/BREAKOUT_BOARD/P65,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,65,P65,generated sample port
device:BRK_147,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,147,BRK_147,generated sample device
board:BRK_147/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,147,BREAKOUT_BOARD,generated sample board
port:BRK_147/BREAKOUT_BOARD/P147,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,147,P147,generated sample port
device:IFACE_72,device,interface,CAB-INTERFACE,SLOT-INTERFACE,72,IFACE_72,generated sample device
board:IFACE_72/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,72,INTERFACE_BOARD,generated sample board
port:IFACE_72/INTERFACE_BOARD/P72,port,interface,CAB-INTERFACE,SLOT-INTERFACE,72,P72,generated sample port
device:CTRL_79,device,control,CAB-CONTROL,SLOT-CONTROL,79,CTRL_79,generated sample device
board:CTRL_79/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,79,CONTROL_BOARD,generated sample board
port:CTRL_79/CONTROL_BOARD/P79,port,control,CAB-CONTROL,SLOT-CONTROL,79,P79,generated sample port
device:SW_86,device,switch,CAB-SWITCH,SLOT-SWITCH,86,SW_86,generated sample device
board:SW_86/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,86,SWITCH_CARD,generated sample board
port:SW_86/SWITCH_CARD/P86,port,switch,CAB-SWITCH,SLOT-SWITCH,86,P86,generated sample port
device:IPC_93,device,ipc,CAB-IPC,SLOT-IPC,93,IPC_93,generated sample device
board:IPC_93/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,93,IPC_IO,generated sample board
port:IPC_93/IPC_IO/P93,port,ipc,CAB-IPC,SLOT-IPC,93,P93,generated sample port
device:IPC_151,device,ipc,CAB-IPC,SLOT-IPC,151,IPC_151,generated sample device
board:IPC_151/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,151,IPC_IO,generated sample board
port:IPC_151/IPC_IO/P151,port,ipc,CAB-IPC,SLOT-IPC,151,P151,generated sample port
device:PART_100,device,part,CAB-PART,SLOT-PART,100,PART_100,generated sample device
board:PART_100/PART_BOARD,board,part,CAB-PART,SLOT-PART,100,PART_BOARD,generated sample board
port:PART_100/PART_BOARD/P100,port,part,CAB-PART,SLOT-PART,100,P100,generated sample port
device:BRK_107,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,107,BRK_107,generated sample device
board:BRK_107/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,107,BREAKOUT_BOARD,generated sample board
port:BRK_107/BREAKOUT_BOARD/P107,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,107,P107,generated sample port
device:IFACE_114,device,interface,CAB-INTERFACE,SLOT-INTERFACE,114,IFACE_114,generated sample device
board:IFACE_114/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,114,INTERFACE_BOARD,generated sample board
port:IFACE_114/INTERFACE_BOARD/P114,port,interface,CAB-INTERFACE,SLOT-INTERFACE,114,P114,generated sample port
device:IFACE_154,device,interface,CAB-INTERFACE,SLOT-INTERFACE,154,IFACE_154,generated sample device
board:IFACE_154/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,154,INTERFACE_BOARD,generated sample board
port:IFACE_154/INTERFACE_BOARD/P154,port,interface,CAB-INTERFACE,SLOT-INTERFACE,154,P154,generated sample port
device:CTRL_121,device,control,CAB-CONTROL,SLOT-CONTROL,121,CTRL_121,generated sample device
board:CTRL_121/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,121,CONTROL_BOARD,generated sample board
port:CTRL_121/CONTROL_BOARD/P121,port,control,CAB-CONTROL,SLOT-CONTROL,121,P121,generated sample port
device:SW_128,device,switch,CAB-SWITCH,SLOT-SWITCH,128,SW_128,generated sample device
board:SW_128/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,128,SWITCH_CARD,generated sample board
port:SW_128/SWITCH_CARD/P128,port,switch,CAB-SWITCH,SLOT-SWITCH,128,P128,generated sample port
device:IPC_135,device,ipc,CAB-IPC,SLOT-IPC,135,IPC_135,generated sample device
board:IPC_135/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,135,IPC_IO,generated sample board
port:IPC_135/IPC_IO/P135,port,ipc,CAB-IPC,SLOT-IPC,135,P135,generated sample port
device:PART_142,device,part,CAB-PART,SLOT-PART,142,PART_142,generated sample device
board:PART_142/PART_BOARD,board,part,CAB-PART,SLOT-PART,142,PART_BOARD,generated sample board
port:PART_142/PART_BOARD/P142,port,part,CAB-PART,SLOT-PART,142,P142,generated sample port
device:PART_158,device,part,CAB-PART,SLOT-PART,158,PART_158,generated sample device
board:PART_158/PART_BOARD,board,part,CAB-PART,SLOT-PART,158,PART_BOARD,generated sample board
port:PART_158/PART_BOARD/P158,port,part,CAB-PART,SLOT-PART,158,P158,generated sample port
device:BRK_149,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,149,BRK_149,generated sample device
board:BRK_149/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,149,BREAKOUT_BOARD,generated sample board
port:BRK_149/BREAKOUT_BOARD/P149,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,149,P149,generated sample port
device:IFACE_156,device,interface,CAB-INTERFACE,SLOT-INTERFACE,156,IFACE_156,generated sample device
board:IFACE_156/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,156,INTERFACE_BOARD,generated sample board
port:IFACE_156/INTERFACE_BOARD/P156,port,interface,CAB-INTERFACE,SLOT-INTERFACE,156,P156,generated sample port
device:CTRL_1,device,control,CAB-CONTROL,SLOT-CONTROL,1,CTRL_1,generated sample device
board:CTRL_1/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,1,CONTROL_BOARD,generated sample board
port:CTRL_1/CONTROL_BOARD/P1,port,control,CAB-CONTROL,SLOT-CONTROL,1,P1,generated sample port
device:BRK_5,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,5,BRK_5,generated sample device
board:BRK_5/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,5,BREAKOUT_BOARD,generated sample board
port:BRK_5/BREAKOUT_BOARD/P5,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,5,P5,generated sample port
device:SW_8,device,switch,CAB-SWITCH,SLOT-SWITCH,8,SW_8,generated sample device
board:SW_8/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,8,SWITCH_CARD,generated sample board
port:SW_8/SWITCH_CARD/P8,port,switch,CAB-SWITCH,SLOT-SWITCH,8,P8,generated sample port
device:IFACE_12,device,interface,CAB-INTERFACE,SLOT-INTERFACE,12,IFACE_12,generated sample device
board:IFACE_12/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,12,INTERFACE_BOARD,generated sample board
port:IFACE_12/INTERFACE_BOARD/P12,port,interface,CAB-INTERFACE,SLOT-INTERFACE,12,P12,generated sample port
device:IPC_15,device,ipc,CAB-IPC,SLOT-IPC,15,IPC_15,generated sample device
board:IPC_15/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,15,IPC_IO,generated sample board
port:IPC_15/IPC_IO/P15,port,ipc,CAB-IPC,SLOT-IPC,15,P15,generated sample port
device:CTRL_19,device,control,CAB-CONTROL,SLOT-CONTROL,19,CTRL_19,generated sample device
board:CTRL_19/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,19,CONTROL_BOARD,generated sample board
port:CTRL_19/CONTROL_BOARD/P19,port,control,CAB-CONTROL,SLOT-CONTROL,19,P19,generated sample port
device:PART_22,device,part,CAB-PART,SLOT-PART,22,PART_22,generated sample device
board:PART_22/PART_BOARD,board,part,CAB-PART,SLOT-PART,22,PART_BOARD,generated sample board
port:PART_22/PART_BOARD/P22,port,part,CAB-PART,SLOT-PART,22,P22,generated sample port
device:SW_26,device,switch,CAB-SWITCH,SLOT-SWITCH,26,SW_26,generated sample device
board:SW_26/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,26,SWITCH_CARD,generated sample board
port:SW_26/SWITCH_CARD/P26,port,switch,CAB-SWITCH,SLOT-SWITCH,26,P26,generated sample port
device:BRK_29,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,29,BRK_29,generated sample device
board:BRK_29/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,29,BREAKOUT_BOARD,generated sample board
port:BRK_29/BREAKOUT_BOARD/P29,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,29,P29,generated sample port
device:IPC_33,device,ipc,CAB-IPC,SLOT-IPC,33,IPC_33,generated sample device
board:IPC_33/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,33,IPC_IO,generated sample board
port:IPC_33/IPC_IO/P33,port,ipc,CAB-IPC,SLOT-IPC,33,P33,generated sample port
device:IFACE_36,device,interface,CAB-INTERFACE,SLOT-INTERFACE,36,IFACE_36,generated sample device
board:IFACE_36/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,36,INTERFACE_BOARD,generated sample board
port:IFACE_36/INTERFACE_BOARD/P36,port,interface,CAB-INTERFACE,SLOT-INTERFACE,36,P36,generated sample port
device:PART_40,device,part,CAB-PART,SLOT-PART,40,PART_40,generated sample device
board:PART_40/PART_BOARD,board,part,CAB-PART,SLOT-PART,40,PART_BOARD,generated sample board
port:PART_40/PART_BOARD/P40,port,part,CAB-PART,SLOT-PART,40,P40,generated sample port
device:CTRL_43,device,control,CAB-CONTROL,SLOT-CONTROL,43,CTRL_43,generated sample device
board:CTRL_43/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,43,CONTROL_BOARD,generated sample board
port:CTRL_43/CONTROL_BOARD/P43,port,control,CAB-CONTROL,SLOT-CONTROL,43,P43,generated sample port
device:BRK_47,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,47,BRK_47,generated sample device
board:BRK_47/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,47,BREAKOUT_BOARD,generated sample board
port:BRK_47/BREAKOUT_BOARD/P47,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,47,P47,generated sample port
device:SW_50,device,switch,CAB-SWITCH,SLOT-SWITCH,50,SW_50,generated sample device
board:SW_50/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,50,SWITCH_CARD,generated sample board
port:SW_50/SWITCH_CARD/P50,port,switch,CAB-SWITCH,SLOT-SWITCH,50,P50,generated sample port
device:IFACE_54,device,interface,CAB-INTERFACE,SLOT-INTERFACE,54,IFACE_54,generated sample device
board:IFACE_54/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,54,INTERFACE_BOARD,generated sample board
port:IFACE_54/INTERFACE_BOARD/P54,port,interface,CAB-INTERFACE,SLOT-INTERFACE,54,P54,generated sample port
device:CTRL_61,device,control,CAB-CONTROL,SLOT-CONTROL,61,CTRL_61,generated sample device
board:CTRL_61/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,61,CONTROL_BOARD,generated sample board
port:CTRL_61/CONTROL_BOARD/P61,port,control,CAB-CONTROL,SLOT-CONTROL,61,P61,generated sample port
device:SW_68,device,switch,CAB-SWITCH,SLOT-SWITCH,68,SW_68,generated sample device
board:SW_68/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,68,SWITCH_CARD,generated sample board
port:SW_68/SWITCH_CARD/P68,port,switch,CAB-SWITCH,SLOT-SWITCH,68,P68,generated sample port
device:IPC_75,device,ipc,CAB-IPC,SLOT-IPC,75,IPC_75,generated sample device
board:IPC_75/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,75,IPC_IO,generated sample board
port:IPC_75/IPC_IO/P75,port,ipc,CAB-IPC,SLOT-IPC,75,P75,generated sample port
device:IPC_57,device,ipc,CAB-IPC,SLOT-IPC,57,IPC_57,generated sample device
board:IPC_57/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,57,IPC_IO,generated sample board
port:IPC_57/IPC_IO/P57,port,ipc,CAB-IPC,SLOT-IPC,57,P57,generated sample port
device:PART_82,device,part,CAB-PART,SLOT-PART,82,PART_82,generated sample device
board:PART_82/PART_BOARD,board,part,CAB-PART,SLOT-PART,82,PART_BOARD,generated sample board
port:PART_82/PART_BOARD/P82,port,part,CAB-PART,SLOT-PART,82,P82,generated sample port
device:BRK_89,device,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,89,BRK_89,generated sample device
board:BRK_89/BREAKOUT_BOARD,board,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,89,BREAKOUT_BOARD,generated sample board
port:BRK_89/BREAKOUT_BOARD/P89,port,breakout,CAB-BREAKOUT,SLOT-BREAKOUT,89,P89,generated sample port
device:IFACE_96,device,interface,CAB-INTERFACE,SLOT-INTERFACE,96,IFACE_96,generated sample device
board:IFACE_96/INTERFACE_BOARD,board,interface,CAB-INTERFACE,SLOT-INTERFACE,96,INTERFACE_BOARD,generated sample board
port:IFACE_96/INTERFACE_BOARD/P96,port,interface,CAB-INTERFACE,SLOT-INTERFACE,96,P96,generated sample port
device:CTRL_103,device,control,CAB-CONTROL,SLOT-CONTROL,103,CTRL_103,generated sample device
board:CTRL_103/CONTROL_BOARD,board,control,CAB-CONTROL,SLOT-CONTROL,103,CONTROL_BOARD,generated sample board
port:CTRL_103/CONTROL_BOARD/P103,port,control,CAB-CONTROL,SLOT-CONTROL,103,P103,generated sample port
device:SW_110,device,switch,CAB-SWITCH,SLOT-SWITCH,110,SW_110,generated sample device
board:SW_110/SWITCH_CARD,board,switch,CAB-SWITCH,SLOT-SWITCH,110,SWITCH_CARD,generated sample board
port:SW_110/SWITCH_CARD/P110,port,switch,CAB-SWITCH,SLOT-SWITCH,110,P110,generated sample port
device:IPC_117,device,ipc,CAB-IPC,SLOT-IPC,117,IPC_117,generated sample device
board:IPC_117/IPC_IO,board,ipc,CAB-IPC,SLOT-IPC,117,IPC_IO,generated sample board
port:IPC_117/IPC_IO/P117,port,ipc,CAB-IPC,SLOT-IPC,117,P117,generated sample port
device:PART_124,device,part,CAB-PART,SLOT-PART,124,PART_124,generated sample device
board:PART_124/PART_BOARD,board,part,CAB-PART,SLOT-PART,124,PART_BOARD,generated sample board
port:PART_124/PART_BOARD/P124,port,part,CAB-PART,SLOT-PART,124,P124,generated sample port
device:PART_64,device,part,CAB-PART,SLOT-PART,64,PART_64,generated sample device
board:PART_64/PART_BOARD,board,part,CAB-PART,SLOT-PART,64,PART_BOARD,generated sample board
port:PART_64/PART_BOARD/P64,port,part,CAB-PART,SLOT-PART,64,P64,generated sample port
